wheelbase_mm,guide_clearance_mm,body_mass_g,pass,violations
190.05824209853338,0.23881510363920383,51.70515189425439,1,0
189.89676367270326,0.37988501807211217,51.55980308561455,1,0
189.98060849900392,0.4701905081140217,51.10537751834218,1,0
190.13302111727793,0.5799710146584482,50.98151485075759,1,0
190.0116762865628,0.4747700402568641,50.93763414612046,1,0
190.18062842933912,0.5569484460334384,51.06460597977596,1,0
190.1132304540928,0.4313235220564696,50.61711633163862,1,0
189.9413050660217,0.4516855596739127,51.37555630367477,1,0
189.84440313785197,0.3800704980962489,50.495919892408196,1,0
190.1604918482251,0.4405840879326413,51.24948669291431,1,0
190.18974674651406,0.3707851355750202,51.112035030455814,1,0
189.93705079503033,0.593915896834806,51.1508777164678,1,0
190.0343244820029,0.4359403056718908,50.88255289257514,1,0
189.93758935880984,0.4425424366674648,50.42858306233062,1,0
189.95916447736,0.36443929293772004,52.3810112645229,1,0
190.11803024437683,0.4983284307008648,51.417262807860865,1,0
189.9533749935986,0.42589422656497705,50.280449081443265,1,0
189.87591290769308,0.5291107963472083,50.74099551088559,1,0
190.16618720413544,0.543823230661574,52.125678688567845,1,0
190.03452963669406,0.3211438690776976,51.30638676711659,1,0
189.9310475447498,0.40621193911105075,51.23512473868751,1,0
190.14125468216528,0.41720818756282896,51.04011086178164,1,0
189.8251160616713,0.425512432041305,51.192366596005535,1,0
190.27576240964564,0.48847928779184735,51.972608242906276,1,0
190.12223130134302,0.4266257323177475,50.66594047300908,1,0
190.10998707683999,0.45705058615167177,50.92941861643092,1,0
189.74004107176302,0.5147126505035926,51.13805803328335,1,0
190.08539809556592,0.42453398983581864,51.75872892404574,1,0
189.87079950290152,0.5295815537577396,50.6867904111769,1,0
190.11032622280416,0.4321459431080202,50.936157367496385,1,0
189.70555012024545,0.46772953630839814,50.4030362135082,1,0
189.62225365760756,0.3854681988680809,50.857711832940176,1,0
190.139260742328,0.4288001779244638,50.040887923473704,1,0
190.1955399787948,0.4908719035936122,51.489668228261216,1,0
189.83127129845977,0.39137888056734316,50.48427478940429,1,0
190.153487209639,0.4667321773406479,52.167360397305835,1,0
189.8904485932088,0.3988701964518617,50.7976562389475,1,0
189.77681320055652,0.4136597322042715,51.29731534927769,1,0
190.05502210677864,0.39614551190973174,51.35647620214134,1,0
189.9370558886049,0.4649725957261535,51.26218957310395,1,0
190.21962766195816,0.4698779900777197,51.28601786092758,1,0
189.5970419366853,0.4227512987706562,51.37774517442846,1,0
190.3527653899917,0.5379972983925745,51.062389838263016,1,0
190.2081789583138,0.4288506412464058,51.53507181034971,1,0
189.65344695599427,0.34567921805414864,50.994965216243,1,0
190.11744058749224,0.5000698346966231,51.73856564744601,1,0
190.02379777537325,0.4559061585011912,51.76578182632996,1,0
189.8016473564334,0.41405522349154567,51.50412576825848,1,0
190.06642303064825,0.4969981816761992,51.52246913593557,1,0
189.88403900955805,0.40295794662082507,50.81774817687586,1,0
189.73014123732193,0.4747618812300149,50.93261241478209,1,0
190.24529942070635,0.434580173428548,51.768234831799525,1,0
189.76936189915506,0.46042233360490514,51.86656580736621,1,0
189.94004918516674,0.3791945791899482,51.38604027344603,1,0
190.09687749747673,0.48209363438012237,51.037270305182474,1,0
190.1845573746208,0.43895892473286713,52.35799147835032,1,0
190.03957228607263,0.5742711332016454,51.61035153390086,1,0
190.13495325722187,0.4468367779001043,50.82302464339074,1,0
189.92156633589346,0.48284687228844775,52.082134761341464,1,0
190.02445129253633,0.3728518787819059,51.64534959756869,1,0
190.04034004450492,0.30379230045085454,50.8350168811665,1,0
190.1519732999184,0.39648228561647814,51.98638003639817,1,0
190.13940418545155,0.37664158612279464,51.2197839137869,1,0
190.04622339912606,0.43386097565438564,50.896278958973724,1,0
189.80205557593325,0.4685317410869772,51.35331351087168,1,0
190.07335218082343,0.3487277392127653,51.162258818472296,1,0
189.73515291264258,0.5144058705934179,50.93343155535397,1,0
189.83828656991383,0.4177776567878723,51.19763609741467,1,0
190.33532834951913,0.5003634144652289,50.353002442373004,1,0
189.81796918598025,0.45190855480130265,50.76388564220357,1,0
190.00225215265044,0.4907303665786564,51.4670791427383,1,0
189.73409971679104,0.38819743293257747,52.05301247731274,1,0
190.4114295276895,0.5006907522978775,49.9237872066564,0,1
189.9487431101613,0.3864310844646715,52.0646673354605,1,0
189.8421569758702,0.391010017866151,51.737046353361734,1,0
189.91957301023484,0.34725798760271964,50.794012209859,1,0
190.0339869422256,0.44093157373452,52.39836657837228,1,0
189.96480249051103,0.619561011747527,50.55095556336064,1,0
190.02389431005176,0.31763502351685713,51.54045711538814,1,0
189.94642759206135,0.4498005026976097,50.951561199269555,1,0
189.80635047156653,0.411155693609959,51.522755305326065,1,0
189.87743915276417,0.281995194595245,51.165634635061004,1,0
190.0197734872452,0.3662977927231174,50.55152677176969,1,0
190.03375421592926,0.5137556436674572,50.634070396281984,1,0
189.94807828680808,0.4053357521424324,51.177540205759314,1,0
190.07807851059528,0.44590238956373535,50.92452078398255,1,0
189.86764152184054,0.4797097316812759,50.871387323759265,1,0
189.76854367419915,0.398741657059859,50.97699595488425,1,0
190.0419291432901,0.5745407026186011,51.85033845776015,1,0
189.94587857800627,0.459770309043817,51.285993270262935,1,0
190.17566236471285,0.44257052415404585,51.51946764558643,1,0
189.97174543984173,0.4303038796659911,51.3959748027714,1,0
189.89095364728072,0.3393321624229659,51.58060697907602,1,0
189.9388826734297,0.5046913520165998,50.93804656015581,1,0
190.10434272108958,0.43841129461287465,51.423393603071524,1,0
189.96022532616513,0.43905064359834006,51.464611795349285,1,0
189.87690930420598,0.3781311426941768,50.95806082701297,1,0
189.7569468916477,0.29961841225246094,50.27557645035674,1,0
190.12868333082733,0.4214840630405069,51.306788612230356,1,0
189.89695773555738,0.5290846842758969,51.399132853410016,1,0
190.05393775632098,0.44652825467939977,51.680051754414364,1,0
189.790397543141,0.5412089790295106,50.91023140963899,1,0
190.07042537597854,0.3297927732229188,51.17949433928216,1,0
189.99764768363144,0.519034004241902,50.629888414912294,1,0
189.9902149536408,0.47498673887726095,51.25738139568119,1,0
189.81115679663438,0.4873746861108594,51.86625761888745,1,0
190.06745206918274,0.5301115568387174,50.392026891982226,1,0
189.89817770419464,0.4806638624650483,50.657874519799776,1,0
190.144622438055,0.6198007008502513,52.10907644678303,1,0
189.92162964636466,0.4593765604899746,51.87627721309737,1,0
189.99760551571117,0.46423260463987565,51.450184113144786,1,0
190.17454341574603,0.39647672992885385,51.98864683120675,1,0
189.98286580321167,0.3845887539559207,51.43625914028446,1,0
189.84558109938456,0.37650146566579606,50.56878351737464,1,0
189.96899217199422,0.4553584241152665,50.68458842814314,1,0
190.00251517665052,0.3714051289582945,50.945881552968864,1,0
190.04629240689516,0.45707454198180186,51.56499154195329,1,0
190.050831820049,0.42804189059918113,51.22322646104357,1,0
190.06009648577765,0.4558671420825581,50.37337569137771,1,0
190.14028334821933,0.312440486748522,51.995591907636886,1,0
189.94978625152902,0.44723111370195395,51.565378379963676,1,0
189.8974616900643,0.45814098014508425,50.05832843607749,1,0
189.93224027907186,0.5130954222782341,50.54448696529782,1,0
189.73840482104757,0.454728546531553,50.341244346897525,1,0
190.17876845428805,0.47061148083280924,50.70660431254941,1,0
190.0443216986593,0.30853857349347463,50.78074701869203,1,0
190.22799674469502,0.39000687547013557,51.69263965944149,1,0
190.1551478854382,0.4795124070473795,50.920651786974446,1,0
189.82231210805176,0.43809089358968667,52.34662994936282,1,0
190.01636657432448,0.3708442684497339,51.49763971962489,1,0
189.9887403976448,0.4447751524578338,50.85410636263149,1,0
190.10058875751454,0.4266155928861236,51.02285181186626,1,0
189.88729994284293,0.5102327608600684,51.580418478765985,1,0
189.98004904817418,0.3778159348658463,51.68453121805393,1,0
189.9025751351275,0.4104632745411981,51.37095840526057,1,0
190.059931033984,0.5100221618154553,52.03683878254007,1,0
189.99942308941874,0.4767426416194051,51.378660802846454,1,0
189.9068449615863,0.3824280241212648,50.80623568207538,1,0
190.00222568436754,0.5905738244486768,51.36860803880652,1,0
189.90805699399598,0.49385439560799793,51.33673652203466,1,0
190.03027740148013,0.561752509419129,51.677540233108246,1,0
189.9371913906995,0.3508514022830241,50.91622620504619,1,0
189.7868758416026,0.5112046424781754,51.13234970928627,1,0
190.07339410147824,0.3509541919977648,51.016877926061554,1,0
190.1955060911438,0.4131096180333661,50.640826440531356,1,0
189.78400134237705,0.5005344738089438,51.500425440777484,1,0
189.99803573173224,0.49104777489982504,50.855117390440455,1,0
189.9563385940216,0.49338848910973976,50.94435656007332,1,0
189.80511214837298,0.5786429984577807,51.1772891206695,1,0
189.87607154621026,0.5014615083289493,50.745035789437615,1,0
190.3198863116967,0.4007341650412145,51.08100293078708,1,0
189.91236330094114,0.4341569602126931,51.92160358458428,1,0
190.12635746720372,0.5089170203935978,50.491165443861966,1,0
190.00143616430532,0.5598359548457352,51.73103608207096,1,0
190.08701213259337,0.44648774882421016,50.87018862343084,1,0
189.7270495706718,0.31636741821995507,51.742137806575684,1,0
189.884008506118,0.3806493490224454,50.58179143074635,1,0
189.9897818307584,0.4190144385718322,52.24648716471449,1,0
189.89071071418493,0.5497328952337328,51.36684826099817,1,0
190.03033474137516,0.37974408904948886,51.640377913771765,1,0
190.05187893118966,0.5582323919342668,51.37930145334572,1,0
189.9176147644361,0.3918638712781073,51.24098326479188,1,0
190.02291018828595,0.5685322529880366,50.90884643840398,1,0
190.2676174312242,0.42759978022788014,51.864695918472435,1,0
190.38424265030687,0.47641869981389606,50.55782311778092,1,0
190.08286559674022,0.5507286191674163,50.836062292458536,1,0
189.89494579600256,0.354181184059562,51.0500736798123,1,0
189.78366091116496,0.47666353131591493,51.48161706835035,1,0
189.7774347226816,0.513844136085456,50.62187803032794,1,0
190.0407389268993,0.3927151942811346,51.144245130634424,1,0
189.8916278080332,0.38007694188838925,51.42235332893361,1,0
190.32928645375978,0.3929262501938666,51.62526313045354,1,0
190.06211832384545,0.49404679717171174,51.35031621816189,1,0
190.34795556490747,0.48566212287288857,50.60596500546333,1,0
190.04306633284574,0.4848089427758977,50.57881353105597,1,0
189.85602347595108,0.46859529410978984,52.69627451316641,1,0
190.19814354267214,0.48925905929497154,51.29842296402473,1,0
190.0744704321901,0.4869829564914192,51.27051064670092,1,0
190.0179204115924,0.507221317801349,50.46377704137073,1,0
190.14618216822734,0.5007493562093431,52.05999761097096,1,0
190.0514318020661,0.43317082227636905,51.09155357089516,1,0
190.22366134842434,0.3814258153130801,51.22518739873873,1,0
190.1955636424978,0.5040777839575188,50.942972213430586,1,0
190.13702372530295,0.41111966748161455,49.729264704830655,0,1
190.15103996390772,0.4162812017277763,51.17542445543416,1,0
189.73839313437884,0.4382317974636717,51.48833423513659,1,0
189.95144203242583,0.4232402812511792,51.93403414616098,1,0
189.7986133657789,0.34429039261131855,51.74128713469426,1,0
190.03898168155416,0.43238677936950387,51.44519839948066,1,0
190.1201178640813,0.4463614585588147,51.344688060023074,1,0
190.0397166028655,0.3833229032100348,50.842210250648186,1,0
190.20445177572307,0.4585831149824056,50.23259813801751,1,0
190.23259087900396,0.41613159376889486,50.70730244447441,1,0
189.9000141936107,0.3913528326274166,51.401951342312806,1,0
190.09853126972482,0.4035890768116594,51.25380647777652,1,0
189.97600520906622,0.5156544784501915,52.37967514130139,1,0
189.87870690838295,0.4026255343075358,50.74353262380845,1,0
189.84171553836,0.4223844963571227,51.51780769173198,1,0
190.20500758733175,0.46023918438552613,50.78158489694058,1,0
189.95752462334812,0.5670776640896309,50.719569027159395,1,0
190.14266216273407,0.3645011046978978,50.505255415397286,1,0
190.13168978117181,0.41862822625042084,51.95817153828719,1,0
190.01990432826904,0.3572569744653063,50.90276757848962,1,0
189.7936541728475,0.576253419053891,51.59514100268159,1,0
189.86100909350827,0.5099780378887916,51.97695873824478,1,0
189.9747548546798,0.5508963565389149,50.39141196074249,1,0
190.20249118717564,0.5489837291743714,52.1798753801168,1,0
189.64077321475784,0.5421222707790302,51.723995481963016,1,0
190.11470205223387,0.5760655789027586,51.761595640785174,1,0
190.0534989480779,0.46617012392448653,50.82791641877565,1,0
189.88951540412518,0.40944883595714154,51.17388728809123,1,0
189.70483669393516,0.4261728831738492,50.82252913407183,1,0
190.0135832602359,0.4078966384739966,51.73174138726496,1,0
190.2548401069811,0.3595602151504827,51.71636249653494,1,0
189.884507932132,0.6502787457929369,51.44546586353562,1,0
190.1229501758999,0.5434673630967213,51.30923681393191,1,0
190.2462674079794,0.5243311729510955,51.88027758998985,1,0
190.13476346964515,0.4300593309827363,50.84694980087688,1,0
190.07849301314178,0.4768160665332288,51.364163580965105,1,0
190.09361042012893,0.45033751131836924,51.21401679470744,1,0
189.90912701837593,0.4529974026675871,51.36470960155656,1,0
190.06705897435722,0.4639324335193673,51.42983186382927,1,0
189.64091273918382,0.47003777814071523,50.335082734801986,1,0
189.7882188681211,0.35269027754427396,51.04441897504003,1,0
189.92244676308738,0.451855182520872,51.88022144485822,1,0
189.9671436168841,0.43389799362561066,50.529049468911616,1,0
189.86586458650004,0.518193301047571,51.34462231503908,1,0
190.26674932572496,0.4557145801620401,51.842445424470526,1,0
189.65961743675882,0.54443025494911,50.358704276982984,1,0
189.99792347712685,0.3241560133346211,50.392532867129226,1,0
189.91370480262137,0.48526883605550497,51.838244012091835,1,0
190.021920422604,0.4629935219644197,51.00317920016455,1,0
189.94084447724967,0.34585740003293447,51.37967418003311,1,0
189.88712900920004,0.4933989160229143,50.0715268322482,1,0
190.1117206770981,0.39761152240757713,51.74831939726791,1,0
189.99531850304353,0.30282533172182197,51.32761602529523,1,0
190.09071210449633,0.4201242505953377,51.33000345485084,1,0
189.81543508735254,0.3995057900864063,51.3225038752972,1,0
190.01284944197104,0.4293551543149641,50.91437804427446,1,0
190.22499601449408,0.4187473133724771,50.76981734905372,1,0
190.1361178898391,0.5474120871205239,50.91414031557092,1,0
190.0230236871552,0.3496596169411984,51.49313300832265,1,0
190.02838512614412,0.5179839522916825,51.326787246427365,1,0
190.3376091624865,0.36702568675228464,51.43356950655323,1,0
190.07096946336532,0.4051214525865999,51.416145057390935,1,0
190.06762905114724,0.3727284313902915,51.24468841096472,1,0
189.86746108901585,0.39313328395608393,52.082842237481685,1,0
189.84410615701617,0.4000327719161853,51.13033657288025,1,0
190.04677310274732,0.3708009685058942,51.69051366226051,1,0
190.4086554166147,0.4829293157789369,50.65310238660378,1,0
190.12407349394604,0.5168612064739614,51.83358693169821,1,0
189.7718848144534,0.5674809504566546,51.38144906002506,1,0
189.84795078973806,0.34101381828325744,51.97988352581985,1,0
190.08668652646315,0.5016890389304508,50.889054087050376,1,0
190.2199129442877,0.547407027721487,50.921527334686246,1,0
190.01345760882654,0.4049566069570494,51.38411837661926,1,0
189.8461123704127,0.5312369901847294,51.57290642185424,1,0
190.09771714949727,0.5387772100996293,50.438422523363755,1,0
190.08404006074747,0.4085223276624658,51.78511807510007,1,0
189.94637828056872,0.5021991509907776,50.907227231986624,1,0
190.109168200945,0.43358017848000036,51.01461916371473,1,0
189.94756629331644,0.4307145689575888,50.24281910345444,1,0
189.79344892120093,0.5218960724811622,50.34262708538145,1,0
189.89243952139003,0.47371388599493297,51.326848587334325,1,0
